ReviewText,Rating,Country,Product name,Source
"on le reconnait tout de suite! j'adore ce parfum, je ne m'en lasse pas! de plus, le flacon est superbe! attention quand même à ne pas trop forcer sur la dose, un pshitt suffit!",5,fr,Angel,Sephora
c'est un parfum qui est sublime qui tien et dure longtemps pas besoin d'en mettre 2 fois par jour ilest envoutant,5,fr,Angel,Sephora
Une odeur très agréable à porter et qui séduit beaucoup mon compagnon,5,fr,Angel,Sephora
c'est l'un des seuls que j'aime de chez thierry mugler avec depuis peu le parfum innocent,5,fr,Angel,Sephora
Je trouve que ce produit a pris un sérieux coup de vieux aussi bien pour son jus que pour son esthétique,5,fr,Angel,Sephora
"Un parfum très gourmand, il faut aimer le patchouli... un peu entêtant quand même... Il tient très longtemps, à doser avec modération car ça passe ou ça casse ! C'était mon parfum entre 18 et 25 ans... je m'en suis lassée. Et puis il est vraiment trop porté (pas autant que le Lolita Lempcika mais quand même) et c'est peut-être aussi pour ça qu'on s'en lasse...",5,fr,Angel,Sephora
c'est mon parfum je les comander en 500ml je l'adore LOVE,5,fr,Angel,Sephora
"Je le porte depuis plus de 10 ans chaque hiver, (il est trop fort pour l'ete pour moi) et je ne m'en lasse pas!! Aucun parfum n'est a sa hauteur, on le sent toujours sur les vetements, c'est agréable! Seul parfum qui reste sur moi meme au bout de 10heures!",5,fr,Angel,Sephora
"je le porte depuis 1992, année de sa sortie! on peut dire que je lui suis très fidèle... je n'arrive pas a en changer tellement il me ""colle a la peau""! c'est mon essence, mes tripes, bref c'est ANGEL et aucun autre... tous les produits dérivés( douche, crème pour les mains sublime!, etc...) sont exceptionnels, dans le sens ou on a LA senteur dans toutes ces différentes textures... c'est un pur bonheur!",5,fr,Angel,Sephora
"je ne peux plus me passer d'Angel. J'essaie parfois d'autres parfums, mais ils ne me conviennent pas.",5,fr,Angel,Sephora
"J'ai ce parfum depuis des années. Je ne peux m'en séparer. Il reste LE parfum. Envoutant, sensuel, on ne l'oublie pas. Il est tenace. Même lavés, les fringues sentent toujours angel !",5,fr,Angel,Sephora
Il tient toute la journée...parfum hyper féminin...j'adore!,5,fr,Angel,Sephora
"il est mon parfum depuis plus de 10 ANS, et malgré des essais d'autres essences il reste mon préféré!",5,fr,Angel,Sephora
il faut absolument l'avoir! il est tellement hors du commun qu'il ne laisse pas indifférent! bref je ne m'en passe plus!! je l'ADOOOOOORRRREEEE.....dommage que nous soyons aussi nombreuses à le porter...,5,fr,Angel,Sephora
"Angel, c'est un parfum qu'on aime ou qu'on déteste. Personnellement, je l'ai depuis presque 10 ans maintenant, je ne le mets pas tous les jours (car sinon on s'en lasse) mais de temps en temps, ce parfum au caractère bien présent est un bonheur ! A utiliser avec parcimonie, il devient bien vite une caractéristique de la personne. Sensuel, chaud, c'est selon moi plus un parfum d'hiver ou de soirée, et qui envoûte facilement sur son passage. Par contre, il vire très facilement sur certaines personnes et devient alors irrespirable. A tester donc avant d'acheter!",5,fr,Angel,Sephora
ANGEL EST MON PARFUM PREFERE DEPUIS SA CREATION ILEST PARFAITEMENT ADAPTE A MA PEAU ILEST FAIT POUR MOI POURTANT J/AI ESSAYE LES NOUVEAUTES ANS SUCCES,5,fr,Angel,Sephora
"Une odeur superbe, ainsi qu'un flacon trop joli! =) Angel de Thierry Mugler est pour moi ""LE"" parfum!",5,fr,Angel,Sephora
depuis plusieurs annees je porte votre parfum qui me va tres bien j ai souvent des compliment de personnes que je croise dans la rue et me demande ce que je porte et maintenant je commence a porter alien qui me va tres bien aussi grand merci d avoir creer un aussi jolie parfum,5,fr,Angel,Sephora
"C'est très spécial, mais pas dans le bon sens... Je comprend qu'on puisse aimer mais personnellement ce parfum m'écoeure plus qu'autre chose.",5,fr,Angel,Sephora
"j'ai commencé par le parfum en lait pour le corps et le parfum en gel pour la douche. Puis, j'ai testé le parfum en brume pour les cheveux ainsi que le parfum en gelée précieuse. Maintenant, j'ai la totale, crème pour le corps, pour les mains, déo en roll-on et en spray ainsi, bien sur que la flacon ressourçable... un vrai plaisir, une vrai drogue, je ne peux + me passer de ces produits.",5,fr,Angel,Sephora
"J'ai porté ce parfum quelques temps, l'odeur est très agréable mais définitivement trop forte pour moi... c'est une odeur presque masculine, ce n'est pas désagréable mais dès le matin c'est presque écoeurant! pas pour moi donc :)",5,fr,Angel,Sephora
J'ai du mal à trouver un parfum qui tient sur ma peau. Angel se fait de plus en plus sucré au fil de la journée ne vire pas : Soit on l'adore ou soit le trouve entêtant c'est une question de peau ! . Avant de me décider à acheter l'étoile ressourçable 50 ml j'ai essayé 2 échantillons et je l'ai adopté ! Bonne tenue. Parfum très cher pour les ressourçables mais un investissement qui en vaut la peine un geste économique et écologique. Avec l'eau de Parfum on en met moins qu'avec l'eau de toilette et puis avec l'avantage de 10 % de réduction c'est appréciable !.,5,fr,Angel,Sephora
"Un créateur digne de ce nom. Il nous offre ici, un parfum différent de ceux présents sur le marché! Une odeur qui se fait de plus en plus sucré et poudré au fil de la journée, un flacon en forme d'étoile jamais vu nul part qui fait rêver. Un achat qu'on ne regrette pas.",5,fr,Angel,Sephora
J'adore ce parfum depuis plusieurs années et je le recommanderai sans ésiter à une amie,5,fr,Angel,Sephora
"On le reconnaît tout de suite, il est différent des autres, n'essaye pas de copier tel ou tel fragrance, j'étais littéralement envoûtée, et, au fil de la journée l'odeur s'est transformée en une senteur sucrée et franche que j'aime tout particulièrement!",5,fr,Angel,Sephora
L'eau de parfum est sublime j'adore son parfum unique que l'on ne retrouve nulle pert et surtout dans aucun parfum il est inimitable,5,fr,Angel,Sephora
"Très bonne tenue pour ce parfum sexy et glamour! Pour l'été, il serait souhaitable d'avoir une version plus light...",5,fr,Angel,Sephora
"Ce parfum, soit on l'adore, soit on le déteste. 2ème option pour moi: lourd, entêtant, poivré, pas discret... Je comprend qu'il y ai des adeptes, mais tout est une histoire de personnalité!",5,fr,Angel,Sephora
"Le seul parfum dont je ne lasse pas. Par contre, je ne le porte jamais l'été.",5,fr,Angel,Sephora
"j'ai adoré mais je trouve que depuis un an il est de moins en moins odorant, il faut en mettre beaucoup pour sentir quelque chose, très cher maintenant, je vais choisir autre chose",5,fr,Angel,Sephora
"Je le porte depuis sa création.... et je ne peux pas le changer ... C'est un parfum ennivrant et qui ne laisse pas l'entourage indiférent !!! Il est vraiment particulier et depuis 15 ans, il fait partie de moi .. je l'ADORE !!!!",5,fr,Angel,Sephora
"rien a dire par contre je pense qu'il est idéal en hiver , mon ami adore cette note sensuelle",5,fr,Angel,Sephora
je suis amoureuse d'angele et cela depuis des année je ne peux pas m'en passée c'est un parfum unique,5,fr,Angel,Sephora
"je l'ai depuis qu'il existe...je n'en veux pas d'autre,il me va à ravir,on ne cesse de me le répéter. je m'en passe uniquement lorsqu'il fait très chaud.",5,fr,Angel,Sephora
"Je l'utilise depuis sa mise sur le marché surtout dans la periode de Noel,car il a les senteurs chaudes et gourmandes de cette periode de fetes.Il est tres sensuel,le flacon sublime et sa couleur une merveille.Bref j'adore son univers magique.Le spot publicitaire superbe aussi.",5,fr,Angel,Sephora
super tres bon odeur ma fille adore je le recommende a offrir pour toute ocassions,5,fr,Angel,Sephora
"Angel est un parfum trés sensuel que je porte trés bien depuis quelques année , vu ce que l'on me dis quand je passe , il est trés agréeable de sentir si bon , Angel est sensuel et sexy a la fois , il me rends belle, et ca me fait du bien .",5,fr,Angel,Sephora
"Aucun parfum, aucunes fragrances ne détrônnera (pour moi) ANGEL ! non seulement parce que j'ai le besoin de m'y blottir, mais aussi, parce que tous les jours je n'en ai que des compliments, où que j'aille, boulot-transports en communs-magasins je ne reçois que des compliments, mes proches ne cessent de me dire qu'ANGEL sur moi est une merveille, qu'il se développe divinement ; pour ma part je pense que la qualité de ce parfum, fait qu'il évolue avec une harmonie extraordinaire",5,fr,Angel,Sephora
"Mon deuxième moi, ma deuxième peau, mon alter ego...",5,fr,Angel,Sephora
TRES MEME TROP SUCRE... TROP FORT... TRES PARTICULIER... TOUT LE MONDE LE PORTE... TOUT LE MONDE LE RECONNAIT.... UN PARFUM QUI ETAIT ORIGINAL AU DEPART DEVENU BANAL 18 ANS APRES... UN POINT POSITIF : LE DESIGN DU FLACON,5,fr,Angel,Sephora
"Je porte Angel depuis sa création, gel douche, crème pour le corps, parfum ... la gamme complète m'a conquise. Je ne peux envisager de porter autre chose !!!",5,fr,Angel,Sephora
Le flacon n'a pas son égal et son contenu est très agréable à porter SUR SOI en toutes circonstances et laisse sur le passage une envolée de senteurs...,5,fr,Angel,Sephora
Je porte Angel depuis 17 ans et il ne m'a jamais quittée.Quand on découvre Angel plus aucun autre parfum n'existe,5,fr,Angel,Sephora
"Un parfum qui a du corps et de l'allure, il trône désormais parmi mes préférés : Calèche d'Hermès et Insolente de Guerlain",5,fr,Angel,Sephora
"J'adore ce parfum depuis sa création, je change de temps en temps mais j'y reviens toujours.",5,fr,Angel,Sephora
"Ce parfum m'a plus de suite, son odeur que tout le monde reconnait et vous félicite de le porter ce ne sont que des compliments. Une vrai signature lorsque je passe dans une boutique, ou a ma banque on me reconnait a l'odeur !!!!!!!!!!!!!",5,fr,Angel,Sephora
super je l'utilise depuis des années.,5,fr,Angel,Sephora
"le jour ou je l'ai essayé, je n'ai jamais trouvé un autre parfun qui me convenait, je n'arrive pas à changer.",5,fr,Angel,Sephora
"un parfum qui me suiveras toute ma vie,ma fille me l empreinte avec discretion",5,fr,Angel,Sephora
"En découvrant Angel en 1992,j'ai été victime d'un véritable coup de foudre. Aujourd'hui encore,17 ans après,Angel et moi,ça reste une très belle et grande histoire d'amour!!!!!!!!!!!!!!!",5,fr,Angel,Sephora
"Un classique mon premier "" vrai"" parfum !! Toujours dans ma collection.",5,fr,Angel,Sephora
Cela fait des années que j'utilise ce parfum enivrant et je trouve que le flacon est magnifique. A utiliser pour toutes les occasions.,5,fr,Angel,Sephora
"J'adore ce parfum, ce flacon est beaucoup + facile à prendre en main que l'étoile; mais dommage qu'il n'existe pas en 50ml.",5,fr,Angel,Sephora
"Angel est un parfum dont je ne peux plus me passer. Je l'utilise toute l'année et l'été j'opte pour une version plus ""soft"", notamment la brume pour cheveux?",5,fr,Angel,Sephora
"le flacon est beau,il sent tres bon!mon mari adore!donc c'est un de mes préférer",5,fr,Angel,Sephora
Mon parfum préféré depuis mes 16 ans... Aujourd'hui j'en ai 29 ! Comme moi : On aime ou on aime pas.,5,fr,Angel,Sephora
"Parfum de séduction par excellence, idéal pour celles qui veulent s'affirmer et n'ont pas froid aux yeux... Porter Angel c'est afficher au monde son sex-appeal, oser etre une bombe onirique et s'en réjouir à chaque instant... L'éternel féminin revisité! Une tenue exceptionnelle et une gourmandise débordante, le plaisir à l'état pur! Plutot un parfum capiteux pour l'hiver. Point négatif: connu est reconnu de beaucoup de monde, très porté mais très largement apprécié!!!",5,fr,Angel,Sephora
"J'ai toujours rêvé de supporter Angel, mais hélas pour moi, il me colle un mal de tête fracassant: trop fort, trop ""poivré"", à défaut d'un terme plus adapté. Quel dommage, car le flacon est quand même une merveille, un des plus beaux et originaux des 20 dernières années!",5,fr,Angel,Sephora
"Un parfum sexy et sensuel, qui va vous envouter...mon mec l'adore ;)",5,fr,Angel,Sephora
Angel me suit partout. Je porte le parfum et le pendentif étoile. L'étoile me porte bonheur. Je ne pourrais plus m'en passer. C'est un parfum que mon entourage apprécie et qui correspond à ma personnalité. J'adore Angel de Thierry Mugler... Je me sens Star...,5,fr,Angel,Sephora
"Grande amatrice de parfum....c'est sur celui-ci que je m'arrete tout le temps...meme si je le partage volontiers avec d'autres parfum ....difficile de s'arreter sur un,mais celui-ci est spécial...",5,fr,Angel,Sephora
"le seul parfum, le vrai parmi les autres, bravo au créateur",5,fr,Angel,Sephora
Je l'ai découvert pour mes 20 ans et je le porte sans cesse... il fait parti de moi... en moi jusqu'à la fin de mes jours,5,fr,Angel,Sephora
"ce parfum reuni plusieurs critères à la fois tels que la séduction,la sensualité,la fraicheur..",5,fr,Angel,Sephora
"Parfum envoutant et reconnaissable parmi des milliers.... Et puis mon chéri adore, alors ?????",5,fr,Angel,Sephora
"Mon parfum depuis des années,il fait parti de moi,bouge et vit avec moi tout au long de la journée.Il est tout simplement envoutant et sublime.",5,fr,Angel,Sephora
"un parfum super frais et qui reste, c'est pour moi le meilleur",5,fr,Angel,Sephora
"lorsque je mets : "" ANGEL "" , toutes les personnes que je cotoies me demande , quel est ce bon parfum ! Et là , je fais de la pub a THIERRY MUGGLER pour : "" ANGEL ""!",5,fr,Angel,Sephora
Ce flacon est magnifique. Il dégage une odeur exquise et à une tenue longue durée.,5,fr,Angel,Sephora
"bonjour, ce parfum me proccure un état de bien être, il reste sur mes habits, les personnes me demandent souvent quel est ce parfum si agréable! quand je n'ai pas le moral je vaporise angel sur moi et je me sens au paradis, voila c'est un parfum que j'adore, et je resterai fidèle a angel",5,fr,Angel,Sephora
"Il est indémodable et très original mais je trouve le parfum trop fort. Une goute et les vêtmeent même lavés plusieurs fois continuent à sentir. L'eau de toilette quand à elle ne tient pas du tout. Mais bon ca reste un de mes préféré même si tout le monde le reconnait à l'odeur, ce que je n'aime pas trop car cela donne une impression de banalité.",5,fr,Angel,Sephora
"c'est mon parfum depuis un moment , manque peu etre un tout petit peu de legereté pour l été , mais c pas grave , je l adore quand meme !",5,fr,Angel,Sephora
Je me parfume chaque matin avec Angel depuis sa sortie et je ne me lasse pas. Je ne peux changer de parfum il reflète ma personnalitée. En revanche je peux comprendre que ce parfum ne plaisse pas à tout le monde et tant mieux nous sommes déjà très nombreuses à le porter !!!,5,fr,Angel,Sephora
"Mon produit star. Mon parfum depuis plusieurs années. Un parfum qui amène des compliments, un parfum très apprécié par les hommes, un parfum sophistiqué mais qui peut se porter en toute occasion. Parfum magique. Oui, c'est bien mon produit star.",5,fr,Angel,Sephora
Un parfum aux multiples facettes et fragrances selon celle qui le porte et le moment où elle le porte. Lors d'une émotion ou lorsqu'il fait chaud le parfum de chocolat ressort et vous envoûte aussi bien qu'il vous apaise. Les flacons sont superbes et le ressourçable très pratique. Un des rares parfums (hors Guerlain) que je ne fais pas virer.,5,fr,Angel,Sephora
"enveloppant, un sillage inoubliable, tendre, enfantin et très féminin à la fois.",5,fr,Angel,Sephora
"le parfum incontournable dans sa salle de bain ,un parfum inédit qui ma litteralement envouter ,je ne peux pas m'en passé",5,fr,Angel,Sephora
"On ne le presente plus. Pour moi depuis sa sortie c'est mon parfum fétiche et ""remonteur de moral"".",5,fr,Angel,Sephora
"Je l'ai découvert il y a un an et je ne suis pas prête d'en changer. Son parfum dégage une fraîcheur qui dure des heures, sans agresser son entourage. Une vraie prouesse",5,fr,Angel,Sephora
"Douceur, chaleur, rond et envoûtant. Ce parfum est reconnaissable parmis tous. C'est un délice !",5,fr,Angel,Sephora
ce parfun san tre bon il reste lonten il a rien na dir je pren que celui ci en plus il a un sentiment tre dou,5,fr,Angel,Sephora
"C'est vrai que ce parfum est un de ce que je pourrais mettre en sortant de chez moi le matin, mais ce n'est pas mon préféré. Ce parfum a une odeur pas trop forte que j'apprécie. essayez le !",5,fr,Angel,Sephora
Un parfum '''Flatteur''' ''Enivrant''qui ne laisse pas Indifférente,5,fr,Angel,Sephora
Parfum très agréable à porter aussi bien en hivers qu'en été,5,fr,Angel,Sephora
"ce parfum est envoutant, son odeur est captivante. très longue durée sur la peau. le flacon est sublime",5,fr,Angel,Sephora
ce parfum a une senteur formidable de plus c'est a conseiller si vous voulez l'offrir a une personne que l'on aime,5,fr,Angel,Sephora
"Parfum magique, envoutant et indémodable. A user sans modération",5,fr,Angel,Sephora
"Envoutant, chaud, énigmatique, odeur inoubliable que l'on reconnait entre 10000 autres parfums!!! Ca fait + de 10 ans que je le porte, j'ai déjà essayé de changé mais j'y reviens tjrs. Aucun parfums ne lui arrive à la cheville!!! Et en + tiens vraiment très bien à la peau. Je le recommande à toutes bien sur!",5,fr,Angel,Sephora
C'est un parfum avec un petit coté piquant et poivré que j'adore.,5,fr,Angel,Sephora
"Mon favori entre tous depuis sa sortie il y a au moins 12ans, j'en ai tout le temps et j'en porte régulièrement, de plus j'ai très souvent des compliments de la part d'inconnus me disant que c'est un choix judicieux, les hommes aiment beaucoup et très souvent ce parfum... A vous de tester !!!!",5,fr,Angel,Sephora
"J'ai ce parfum depuis des années. Je crois que j'ai enfin trouvé celui qui me convient : frais, doux et fruitée!",5,fr,Angel,Sephora
"Ce parfum est sophistiqué, doux et sensuel. Pour moi, c'est LE parfum STAR...!",5,fr,Angel,Sephora
merveilleux parfum dont on ne se lasse pas même au fil du temps,5,fr,Angel,Sephora
"Cet parfum sensuel, sexy et envoûtant. L'odeur la plus agréable et sensuelle pour attirer un homme dans ses filets. Il introduit une certaine dépendance",5,fr,Angel,Sephora
"C'EST UN PARFUM LUMINEUX, ON NE PEUX PASSER A COTE SANS LE SENTIR. IL NOUS TRANSPORTE ET FAIT REVER. IDEAL POUR QUELQU'UN DE SPECIAL......",5,fr,Angel,Sephora
"J'adore ce parfum, il sent très bon et la bouteille est magnifique.",5,fr,Angel,Sephora
"meme après plus de 10 ans de fidélité à angel, toujours le mème plaisir, je le porte comme un bijou précieux ;; mon étoile ne peut pas restée vide , je suis en manque très rapidement",5,fr,Angel,Sephora
"Ce parfum laisse un sillage poudré, chaud, câlin ! Il attendri les plus coriaces !",5,fr,Angel,Sephora
"mon préféré, j'en suis accro,enivrant, étoilé, source de bonheur, de sérénité, d'apaisement...",5,fr,Angel,Sephora
"angel, parfum unique, envoutant qui libere des aromes de chocolat et vanille, on a envie de caresses .....",5,fr,Angel,Sephora
"Les différents flacons sont des œuvres d'art à eux seuls! Le parfum quant à lui est enivrant, indémodable, presque ""magique""... à offrir, à s'offrir et à se faire offrir à toutes les occasions!",5,fr,Angel,Sephora
J'ai tellement senti ce parfum partout que je n'en peux plus... Je trouve que tout le monde le porte et qu'il n'a plus rien d'original.,5,fr,Angel,Sephora
Parfum très sucré et chocolaté. Vite entêtant et très facile à reconnaître.,5,fr,Angel,Sephora
"Glamour, sensuel, qui tient parfaitement, parfum obligatoire dans le sac d'une femme",5,fr,Angel,Sephora
C'est un parfum audacieux alliant saveurs gourmandes et patchouli. Angel est un parfum envoutant pour les femmes mi anges mi démons. Moi depuis que j'ai découvert ce parfum il y à deux ans; désormais c'est jamais sans mon étoile Angel car j'aime ce parfum. Bravo Thierry Mugler,5,fr,Angel,Sephora
"Une odeur feminine, envoutante, pour les femmes qui ont du caractere et du gout.",5,fr,Angel,Sephora
superbe flacon en forme d etoile qui nous fait penser en meme temps a un objet futuriste!! son odeur est envoutante et sensuelle il vous colle a la peau et laisse dans votre sillage un parfum tellement fort que les gens se retourne sur votre passage!! un diamant pur!!!,5,fr,Angel,Sephora
Un parfum qui tient toute la journée avec une note envoutante.,5,fr,Angel,Sephora
"je porte Angel depuis le début, c'est le seul parfum qui correspond autant à ma peau, un vrai délice...",5,fr,Angel,Sephora
Ce parfum est génial avec sa petite touche de vanille chocolat.. Il vous envoutera et ne soyez pas surprise si il devient votre petit chouchou..!,5,fr,Angel,Sephora
"Angel n'est pas qu'un parfum, c'est aussi un bijoux précieux. Chaque femme qui le porte est une femme ' Angel ', qui fait partie du cercle des anges bleus.",5,fr,Angel,Sephora
il est tout simplement divin et le principe de la fontaine recharge super original et plus économique ce qui n'est pas rien!!,5,fr,Angel,Sephora
"Depuis sa création Angel est mon allié, partout dans mon service de Radiologie, je laisse derrière moi un sillage de parfum envoutant, on sait quand je travaille. Je n'en changerais pour rien au monde!!!",5,fr,Angel,Sephora
J'adore les produits Thierry Mugler et plus particulièrement Angel,5,fr,Angel,Sephora
"j'adore ce parfum, je le porte depuis sa creation, je n'arrive pas a en changer c'est mon parfum fetiche",5,fr,Angel,Sephora
Une touche de ce parfum mythique et l'on vous reconnait entre 1000 !,5,fr,Angel,Sephora
ce parfum est tout simplement parfait et inimitable,5,fr,Angel,Sephora
"JE L' ADORE, C EST QUE DU BONHEUR A PORTER CE PARFUM......",5,fr,Angel,Sephora
"S'il ne devait en rester qu'un, ce serait celui-là! Angel est mon parfum depuis sa création, et il le restera. C'est un parfum sucré, envoûtant, sensuel, qui est devenu mythique! un flacon sublime en multiples déclinaison. On en devient complètement addict!",5,fr,Angel,Sephora
